#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2022-10-29 13:31:38 EDT      (sdww02)
#
# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Further Descriptions of the parameter_cd column can be found at:
# https://waterdata.usgs.gov/nwis/pmcodes
# Further Descriptions of codes in the result_cd column can be found at:
# https://waterdata.usgs.gov/nwis/help?codes_help#surface_water
#
# This information includes the following fields:
#
#  agency_cd    Agency Code
#  station_nm   Station Name
#  site_no      USGS station number
#  ts_id        TimeSeries ID
#  parameter_cd Parameter Code
#  result_dt    Date that the result was taken
#  result_tz_cd Time datum
#  result_va    Current value
#  result_cd    Code to show data quality
#  result_md    Date the result was modified in the NWIS database
#
agency_cd	site_no	station_nm	ts_id	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	02310286	FIVEMILE CR BL SUNCOAST PKWY NR FIVAY JUNCTION FL	301334	63160	2022-10-29 13:00:00	EDT	46.16		2022-10-29 13:12:04
USGS	02310300	PITHLACHASCOTEE RIVER NEAR NEW PORT RICHEY FL	301335	63160	2022-10-29 13:15:00	EDT	17.45		2022-10-29 13:20:55
USGS	02310500	WEEKI WACHEE SPRINGS NEAR BROOKSVILLE FL	302420	63160	2022-10-29 12:45:00	EDT	8.81		2022-10-29 12:48:14
USGS	02310650	CHASSAHOWITZKA RIVER NEAR HOMOSASSA FL	302423	63160	2022-10-29 13:00:00	EDT	0.22		2022-10-29 13:08:55
USGS	02310663	CHASSAHOWITZKA RIVER NEAR CHASSAHOWITZKA FL	301340	63160	2022-10-29 13:15:00	EDT	-0.22		2022-10-29 13:26:55
USGS	02310678	HOMOSASSA SPRINGS AT HOMOSASSA SPRINGS FL	302424	63160	2022-10-29 12:30:00	EDT	0.87		2022-10-29 12:45:53
USGS	02310688	SE FORK HOMOSASSA SPRING AT HOMOSASSA SPRINGS FL	301342	63160	2022-10-29 12:30:00	EDT	0.87		2022-10-29 12:41:14
USGS	02310700	HOMOSASSA R AT HOMOSASSA FL	302425	63160	2022-10-29 13:15:00	EDT	0.73		2022-10-29 13:26:03
USGS	02310947	WITHLACOOCHEE RIVER NEAR CUMPRESSCO, FL	301346	63160	2022-10-29 12:45:00	EDT	82.41		2022-10-29 12:57:02
USGS	02311000	WITHLACOOCHEE-HILLSBOROUGH OVFLO NEAR RICHLAND, FL	301347	63160	2022-10-29 12:45:00	EDT	77.58		2022-10-29 12:57:02
USGS	02311500	WITHLACOOCHEE RIVER NEAR DADE CITY, FL	302427	63160	2022-10-29 12:45:00	EDT	70.99		2022-10-29 12:50:14
USGS	02312000	WITHLACOOCHEE RIVER AT US 301 AT TRILBY, FL	302428	63160	2022-10-29 12:30:00	EDT	55.47		2022-10-29 12:34:16
USGS	02312180	LITTLE WITHLACOOCHEE RIVER NEAR TARRYTOWN, FL	301350	63160	2022-10-29 13:15:00	EDT	83.78		2022-10-29 13:20:55
USGS	02312200	LITTLE WITHLACOOCHEE RIVER AT RERDELL, FL	302429	63160	2022-10-29 12:45:00	EDT	62.09		2022-10-29 12:53:15
USGS	02312300	WITHLACOOCHEE RIVER AT RITAL FL	302430	63160	2022-10-29 12:30:00	EDT	48.99		2022-10-29 12:34:16
USGS	02312500	WITHLACOOCHEE RIVER AT CROOM, FL	302431	63160	2022-10-29 12:30:00	EDT	44.50		2022-10-29 12:36:04
USGS	02312558	WITHLACOOCHEE RIVER AT NOBLETON, FL	301354	63160	2022-10-29 12:30:00	EDT	41.57		2022-10-29 12:34:16
USGS	02312598	WITHLACOOCHEE RIVER NR PINEOLA, FL	302432	63160	2022-10-29 12:45:00	EDT	40.84		2022-10-29 12:58:02
USGS	02312600	WITHLACOOCHEE RIVER NEAR FLORAL CITY, FL	302433	63160	2022-10-29 13:15:00	EDT	40.77		2022-10-29 13:22:02
USGS	02312667	SHADY BROOK NEAR SUMTERVILLE, FL	302434	63160	2022-10-29 12:45:00	EDT	43.28		2022-10-29 12:56:43
USGS	02312675	LITTLE JONES CREEK NEAR RUTLAND, FL.	302435	63160	2022-10-29 13:00:00	EDT	41.26		2022-10-29 13:06:03
USGS	02312700	OUTLET RIVER AT PANACOOCHEE RETREATS, FL	302436	63160	2022-10-29 12:45:00	EDT	39.66		2022-10-29 12:57:53
USGS	02312720	WITHLACOOCHEE RIVER AT WYSONG DAM, AT CARLSON, FL	301361	63160	2022-10-29 12:45:00	EDT	38.66		2022-10-29 12:47:55
USGS	02312722	WITHLACOOCHEE RIVER NR RUTLAND, FL	301362	63160	2022-10-29 12:30:00	EDT	36.54		2022-10-29 12:33:52
USGS	02312762	WITHLACOOCHEE RIVER NEAR INVERNESS, FL	302438	63160	2022-10-29 12:30:00	EDT	35.89		2022-10-29 12:37:44
USGS	02312764	GUM SPRINGS NEAR HOLDER, FL	301364	63160	2022-10-29 13:15:00	EDT	40.15		2022-10-29 13:22:02
USGS	02313000	WITHLACOOCHEE RIVER AT SR 200 NEAR HOLDER, FL	301365	63160	2022-10-29 12:45:00	EDT	31.44		2022-10-29 12:54:55
USGS	02313098	RAINBOW RIVER NEAR DUNNELLON, FL	301366	63160	2022-10-29 13:15:00	EDT	28.69		2022-10-29 13:22:53
USGS	02313100	RAINBOW RIVER AT DUNNELLON, FL	301367	63160	2022-10-29 12:45:00	EDT	27.43		2022-10-29 12:54:55
USGS	02313200	WITHLACOOCHEE RIVER AT US 41 AT DUNNELLON, FL	301368	63160	2022-10-29 12:45:00	EDT	27.23		2022-10-29 12:54:55
USGS	02313230	WITHLACOOCHEE R AT INGLIS DAM NEAR DUNNELLON, FL	301369	63160	2022-10-29 12:45:00	EDT	26.59		2022-10-29 12:59:55
USGS	02313231	WITHLACOOCHEE R BL INGLIS DAM NR DUNNELLON, FLA.	301370	63160	2022-10-29 12:45:00	EDT	-0.20		2022-10-29 12:59:55
USGS	02313250	WITHLACOOCHEE R BYPASS CHANNEL NR INGLIS FLA	302439	63160	2022-10-29 12:45:00	EDT	26.18		2022-10-29 13:00:56
USGS	02313272	WITHLACOOCHEE R AT CHAMBERS IS NEAR YANKEETOWN FL	301372	63160	2022-10-29 12:45:00	EDT	-2.18		2022-10-29 12:58:02
USGS	02313700	WACCASASSA RIVER NR GULF HAMMOCK, FLA.	301373	63160	2022-10-29 13:00:00	EDT	-1.92		2022-10-29 13:14:04
USGS	02319000	WITHLACOOCHEE RIVER NEAR PINETTA, FLA.	301385	63160	2022-10-29 12:30:00	EDT	52.90		2022-10-29 12:33:52
USGS	02319302	MADISON BLUE SPRING NR BLUE SPRINGS, FL	301386	63160	2022-10-29 12:45:00	EDT	40.45		2022-10-29 12:59:55
USGS	02319394	WITHLACOOCHEE RIVER NR LEE, FLA	301387	63160	2022-10-29 13:00:00	EDT	29.97		2022-10-29 13:17:03
USGS	02320700	SANTA FE RIVER NEAR GRAHAM, FLA.	301388	63160	2022-10-29 13:00:00	EDT	106.86		2022-10-29 13:11:55
USGS	02321000	NEW RIVER NR LAKE BUTLER FLA	302443	63160	2022-10-29 12:45:00	EDT	85.10		2022-10-29 12:48:14
USGS	02321500	SANTA FE RIVER AT WORTHINGTON SPRINGS, FLA.	302444	63160	2022-10-29 13:15:00	EDT	50.75		2022-10-29 13:17:56
USGS	02322500	SANTA FE RIVER NEAR FORT WHITE, FLA.	302445	63160	2022-10-29 12:45:00	EDT	20.80		2022-10-29 12:58:53
USGS	02322688	BLUE HOLE SPRING NR HILDRETH, FL	301392	63160	2022-10-29 12:45:00	EDT	21.97		2022-10-29 12:54:55
USGS	02322800	SANTA FE RIVER NR HILDRETH FLA	301393	63160	2022-10-29 13:00:00	EDT	8.34		2022-10-29 13:10:54
USGS	02323500	SUWANNEE RIVER NEAR WILCOX, FLA.	301394	63160	2022-10-29 12:30:00	EDT	2.72		2022-10-29 12:44:53
USGS	02323502	FANNING SPRINGS NR WILCOX FLA	301395	63160	2022-10-29 12:45:00	EDT	2.67		2022-10-29 12:58:02
USGS	02323566	MANATEE SPRING NR CHIEFLAND FLA	302446	63160	2022-10-29 12:30:00	EDT	1.56		2022-10-29 12:43:54
USGS	02324000	STEINHATCHEE RIVER NEAR CROSS CITY, FLA.	301398	63160	2022-10-29 12:45:00	EDT	9.59		2022-10-29 12:54:55
USGS	02324400	FENHOLLOWAY RIVER NEAR FOLEY, FLA.	302447	63160	2022-10-29 12:45:00	EDT	54.73		2022-10-29 12:51:53
USGS	02324500	FENHOLLOWAY RIVER AT FOLEY, FLA.	301400	63160	2022-10-29 12:45:00	EDT	33.51		2022-10-29 12:50:55
USGS	02326000	ECONFINA RIVER NEAR PERRY, FLA.	302448	63160	2022-10-29 12:45:00	EDT	16.22		2022-10-29 12:50:03
USGS	02326526	WACISSA RIVER NR WACISSA FLA	302449	63160	2022-10-29 12:30:00	EDT	26.28		2022-10-29 12:37:44
USGS	02326550	AUCILLA RIVER NR MOUTH NEAR NUTALL RISE, FL	301403	63160	2022-10-29 12:15:00	EDT	-2.55		2022-10-29 12:31:45
USGS	251716080342100	EVERGLADES 5A IN C-111 BASIN NR HOMESTEAD, FL	302816	63160	2022-10-29 12:45:00	EDT	0.38		2022-10-29 12:55:54
USGS	251946080254800	EVERGLADES 1 IN C-111 BASIN NR HOMESTEAD, FL	302817	63160	2022-10-29 12:45:00	EDT	0.43		2022-10-29 12:55:02
USGS	253828080391100	NORTHEAST SHARK RV SLOUGH NO. 4 NR COOPERTOWN, FL	302166	63160	2022-10-29 12:30:00	EDT	6.22		2022-10-29 12:35:55
USGS	254130080380500	NORTHEAST SHARK RV SLOUGH NO. 1 NR COOPERTOWN, FL	302167	63160	2022-10-29 13:00:00	EDT	6.65		2022-10-29 13:11:55
USGS	254315080331500	NORTHEAST SHARK RV SLOUGH NO. 2 NR COOPERTOWN, FL	302168	63160	2022-10-29 12:30:00	EDT	6.64		2022-10-29 12:35:55
USGS	254543080405401	TAMIAMI CANAL AT S-12-D NEAR MIAMI, FL	302820	63160	2022-10-29 12:45:00	EDT	8.55		2022-10-29 12:56:02
USGS	254543080405401	TAMIAMI CANAL AT S-12-D NEAR MIAMI, FL	302821	63160	2022-10-29 12:45:00	EDT	8.54		2022-10-29 12:56:02
USGS	254754080344300	SHARK RIVER SLOUGH NO.1 IN CONS.3B NR COOPERTOWN	302822	63160	2022-10-29 12:30:00	EDT	7.07		2022-10-29 12:36:44
USGS	255300080370001	SITE 69 IN CONSERVATION AREA 3BNR COOPERTOWN, FL	302177	63160	2022-10-29 12:45:00	EDT	7.72		2022-10-29 12:55:54
USGS	255300080370001	SITE 69 IN CONSERVATION AREA 3BNR COOPERTOWN, FL	302178	63160	2022-10-29 12:45:00	EDT	9.26		2022-10-29 12:55:54
USGS	255327081275900	EAST RIVER NEAR EVERGLADES CITY, FL	302179	63160	2022-10-29 12:45:00	EDT	-1.42		2022-10-29 13:03:14
USGS	255534081324000	PUMPKIN RIVER NEAR GOODLAND, FL	302824	63160	2022-10-29 13:15:00	EDT	-2.18		2022-10-29 13:29:14
USGS	261150080270001	N. NEW RIVER CANAL AT S-11-A NR ANDYTOWN, FL	302825	63160	2022-10-29 13:00:00	EDT	9.70		2022-10-29 13:14:04
USGS	261150080270001	N. NEW RIVER CANAL AT S-11-A NR ANDYTOWN, FL	302826	63160	2022-10-29 12:45:00	EDT	12.07		2022-10-29 12:55:02
USGS	261200080275001	N. NEW RIVER CANAL AT S-11-B NR ANDYTOWN, FL	302185	63160	2022-10-29 13:00:00	EDT	9.72		2022-10-29 13:14:04
USGS	261300080280001	N. NEW RIVER CANAL AT S-11-C NR ANDYTOWN, FL	302827	63160	2022-10-29 12:45:00	EDT	12.08		2022-10-29 12:55:02
USGS	261300080280001	N. NEW RIVER CANAL AT S-11-C NR ANDYTOWN, FL	302828	63160	2022-10-29 13:00:00	EDT	9.76		2022-10-29 13:14:04
USGS	261533080571600	L-28 INTERCEPTOR CANAL BLW S-190 NEAR CLEWISTON FL	302189	63160	2022-10-29 13:00:00	EDT	10.06		2022-10-29 13:13:03
USGS	261759081421901	LOWER BIRD ROOKERY SWAMP NR BONITA SPRINGS, FL	311622	63160	2022-10-29 13:00:00	EDT	12.82		2022-10-29 13:17:45
USGS	261945081375300	CREW BIRD ROOKERY SWAMP SOUTH NR ORANGETREE, FL	311628	63160	2022-10-29 13:00:00	EDT	15.88		2022-10-29 13:03:14
USGS	262104081384601	CREW BIRD ROOKERY SWAMP NW NR ORANGETREE, FL	311626	63160	2022-10-29 13:15:00	EDT	14.68		2022-10-29 13:18:15
USGS	262112081370901	CREW BIRD ROOKERY SWAMP NE NR ORANGETREE, FL	311624	63160	2022-10-29 13:00:00	EDT	16.62		2022-10-29 13:11:04
USGS	262159081290400	CORKSCREW SWAMP AT GATOR CANAL BR NR IMMOKALEE, FL	311630	63160	2022-10-29 12:45:00	EDT	19.44		2022-10-29 12:57:13
USGS	262750080175001	SITE 9 IN CONSERVATION AREA NO.1 IN BOYNTON BCH FL	302198	63160	2022-10-29 12:45:00	EDT	15.72		2022-10-29 12:53:54
USGS	263000080120001	SITE 8C NR L-40 IN CONS AREA NO.1 NR BOYNTON BCH.	302832	63160	2022-10-29 12:45:00	EDT	15.70		2022-10-29 12:53:03
USGS	263050080145001	SITE 8T IN CONS AREA NO.1 NR BOYNTON BCH, FL	302200	63160	2022-10-29 12:45:00	EDT	15.71		2022-10-29 12:53:54
USGS	263180080205001	SITE 7 IN CONS AREA NO. 1 NR SHAWANO, FL	302201	63160	2022-10-29 12:45:00	EDT	15.71		2022-10-29 12:53:03
USGS	275226081481900	GATOR SINK NEAR BARTOW FL	302204	63160	2022-10-29 12:15:00	EDT	89.63		2022-10-29 12:31:53
USGS	275656082172000	BROWN POND NEAR BRANDON FL	302205	63160	2022-10-29 13:00:00	EDT	28.72		2022-10-29 13:12:04
